yeaon,yên
vlogger,vờ-lô-gơ
vikas,vi-cát
hindi,hin-đi
hoasinh,hoa-sinh
blond,blông
ambition,am-bi-xần
bohan,bá-hàn
christain,crít-ti-ần
cannage,can-na-zờ
kye,cai
equalism,i-quô-li-zầm
bonney,bon-ni
sungari,tùng-hoa
shangbao,thương-báo
dustin,đắt-xtin
milor,mi-lơ
tardieu,tác-đi-ơ
inguimberty,ăng-guim-bê-ti
gatsby,gát-xbi
christophe,crít-tốp
claret,cla-rét
connect,con-néc
notebook,nốt-búc
stupid,xtiu-pít
blade,blết
runner,răn-nơ
peri,pê-ri
ingo,in-gô
wilts,uyn
boss,bót
newman,niu-mần
tuxedo,tắc-xi-đô
vanity,va-ni-ti
hoara,hô-a-ra
awad,a-oát
tremblay,trem-blê
guadamuz,goa-đa-mút
lilian,li-li-ần
edwards,ê-đu-oát
solomon,xô-lô-môn
combes,com
ways,uây
looking,lúc-king
postcon,pốt-con
bron,brôn
jorge,goóc-giơ
mas,mát
fairfax,phe-phắc
tudum,tu-đum
mystery,mít-xtơ-ri
marilyn,ma-ri-lin
monroe,môn-rô
unheard,ăn-hớt
tapes,tếp
caribbe,ca-ríp
pirates,pai-rết
caribbean,ca-ri-bi-ần
winners,uyn-nơ
tubi,tu-bi
nicolucci,ni-cô-lúc-chi
lohman,lô-mần
discourse,đít-co
muschietti,mu-chi-ét-ti
stonecho,xtôn-cho
afterschool,áp-tơ-xờ-cun
talk,tóc
about,a-baut
perks,pớc
ackman,ắc-mần
suicide,xu-i-xai
squad,xờ-quắt
dawn,đoan
gleiberman,gli-bơ-mần
credence,crê-đen-xơ
fantastic,phan-tát-tích
beasts,bít
potter,pót-tơ
karen,ca-rên
safran,xa-phờ-rần
chepkwony,chép-quô-ni
shelmith,xen-mít
nyawira,nya-oai-ra
muriuki,mu-ri-u-ki
marvelous,ma-vơ-lớt
hang-seo,hang-xê-ô
yuto,yu-tô
nagatomo,na-ga-tô-mô
myung-bo,mi-ung-bô
soh,xô
chin,chin
aun,aun
ji-sung,chi-xung
heung-min,hưng-min
keisuke,kê-i-xu-kê
cahill,ca-hin
woon-jae,u-nờ-chê
schwarzer,xoa-zo
deayea,đê-ya
nasser,nát-xơ
hejazi,hê-gia-zi
sabri,xa-bri
saad,xa-át
sheeb,xíp
yoshikatsu,yô-xi-cắt-xu
kawaguchi,ca-oa-gu-chi
bassam,bát-xam
rawi,ra-uy
mehdi,mê-đi
mahdavikia,ma-đa-vi-ki-a
nuaimah,nu-ai-ma
yuji,yu-gi
nakazawa,na-ca-za-oa
karimi,ca-ri-mi
fahad,pha-hát
harifi,ha-ri-phi
kewell,kiu-oen
shunsuke,xun-xu-kê
nakamura,na-ca-mu-ra
joo-sung,chu-xung
koo,cu
ja-cheol,cha-chơn
nashat,na-xát
akram,ác-ram
djeparov,giê-pa-rốp
uzbekistan,u-zờ-bê-ki-xtan
afif,a-phíp
almoez,ăn-môi-zơ
daei,đai
jassem,giát-xem
houwaidi,hu-oai-đi
dong-gook,đông-gúc
majed,ma-giét
yasser,yát-xơ
qahtani,ca-ta-ni
naohiro,na-ô-hi-rô
takahara,ta-ca-ha-ra
younis,yu-nít
declan,đê-clần
arsenal,ác-xê-nần
ricetrong,rai-xờ-trong
jorginho,gioóc-gin-hô
ham,hầm
pepe,pê-pê
utd,u-tê-đê
emirates,ê-mi-rết
mikel,mi-ken
arteta,ác-tê-ta
grandmaster,gran-mát-tơ
elo,ê-lô
keymer,cay-mơ
erigaisi,ê-ri-gai-xi
lucena,lu-xê-na
baku,ba-cu
ancelotti,an-xê-lốt-ti
vinicius,vi-ni-xi-út
rodrygo,rô-đri-gô
joselu,giô-xê-lu
ronald,rô-nần
araujo,a-rau-hô
jude,giu-đơ
bellingham,be-ling-hầm
aurelien,ô-rê-li-ên
tchouameni,chu-a-mê-ni
ter,tê
stegen,xtê-ghen
benzema,ben-zê-ma
eduardo,ê-đu-ác-đô
camavinga,ca-ma-vin-ga
federico,phê-đê-ri-cô
valverde,van-véc-đê
toni,tô-ni
kroos,crốt
luka,lu-ca
modric,mô-đrích
penalty,pê-nan-ti
ferland,phơ-lần
mendy,mên-đi
arda,ác-đa
guler,gu-lơ
juventus,giu-ven-tút
camping,căm-pinh
bilbao,bin-bao
paolo,pao-lô
ronaldinho,rô-nần-đi-nhô
nadal,na-đần
ruud,rút
sheringham,xê-rinh-hầm
hag,hắc
betis,bê-tít
onana,ô-na-na
tottenham,tốt-tần-hầm
napoli,na-pô-li
osimhen,ô-xim-hên
rasmus,rát-mút
hojlund,hôi-lun
brighton,brai-tần
portsmouth,pót-mớt
masters,mát-tơ
eubanks,y-u-băng
stefanos,xtê-pha-nốt
tsitsipas,txít-xi-pát
norrie,no-ri
nole,nô-lê
daniil,đa-ni-in
calendar,ca-len-đa
laver,la-vơ
magnus,mắc-nút
carlsen,các-xen
hikaru,hi-ca-ru
naroditsky,na-rô-đít-xki
alireza,a-li-rê-za
firouzja,phi-ru-gia
martinez,mác-ti-nét
bortnyk,bo-ních
paravyan,pa-ra-vi-ần
emin,ê-min
ohanyan,ô-ha-ni-ần
filip,phi-líp
jhon,giôn
cley,clây
rafaelson,ra-pha-ên-xơn
marlon,mác-lần
rangel,ran-gien
henrique,hen-ri-kê
pello,pê-y-ô
vulcania,vun-ca-ni-a
issoire,ít-xoa
georg,gioóc
zimmermann,zim-mơ-mần
intermarche,in-tơ-mác-chê
circus,xờ-cút
wanty,oan-ti
fraile,phrai-lê
victorious,víc-tô-ri-ớt
gino,ghi-nô
mader,ma-đơ
krists,crít
neilands,nê-lần
chapelle,xa-pen
marcousse,mác-cúc
vingegaard,vin-ghê-ga
bibao,bi-bao
visma,vít-ma
tadej,ta-đây
pogacar,pô-ga-cha
philipsen,phi-líp-xen
neilson,ni-u-xơn
powless,pao-lết
clermont,clê-mông
ferrand,phê-răng
firmino,phuy-mi-nô
ruben,ru-ben
neves,nê-vết
tevez,tê-vết
anelka,a-nên-ca
didier,đi-đi-ê
drogba,đrốc-ba
ezequiel,ê-zê-qui-ên
lavezzi,la-vết-zi
graziano,gra-zi-a-nô
pelle,pê-lê
hulk,húc
paulinho,pao-lin-hô
gervinho,giơ-vin-hô
yannick,ya-ních
carrasco,ca-rát-cô
cardoso,các-đô-xô
sunsport,xan-xpọt
shenhua,thân-hoa
shandong,sơn-đông
luneng,lỗ-năng
tie,thiết
xuyuan,hứa-nguyên
renato,rê-na-tô
augusto,au-gu-xtô
martins,mác-tin
jiangsu,giang-tô
suning,tô-ninh
jiayin,gia-ấn
sheffield,xê-phiêu
hallam,ha-lầm
sportmail,xpọt-mêu
hutton,hút-tần
mohammed,mô-hăm-mát
hamdi,hăm-đi
eliud,ê-li-út
kipchoge,kíp-chô-ghê
kelvin,ken-vin
kiptum,kíp-tum
sub,xắp
budapest,bu-đa-pết
toyko,tô-ky-ô
heong,hê-ông
pearly,pơ-li
rankireddy,ran-ki-rét-đi
chirag,chi-rắc
shetty,xết-ti
games,ghêm
yonex,yô-néch
soka,xô-ca
darby,đa-bi
armando,ác-măn-đô
maradona,ma-ra-đô-na
headers,hết-đơ
williamson,uyn-li-am-xơn
mileage,mai-lích
full,phun
sparkling,xờ-pắc-ling
coaching,câu-ching
t-coaching,tê-câu-ching
elite,ê-lít
busquets,bút-quết
nassr,nát-xơ
martino,mác-ti-nô
jordi,gioóc-đi
alba,an-ba
gremio,grê-mi-ô
facundo,pha-cun-đô
farias,pha-ri-át
albachia,an-ba-chi-a
azuk,a-zúc
ten,ten
trubin,tru-bin
shakhtar,xắc-ta
yann,yan
sommer,xôm-mơ
bayern,bai-ơn
romelu,rô-mê-lu
lukaku,lu-ca-cu
masia,ma-xi-a
ajax,a-giắc
gea,ghê-a
atalanta,a-ta-lăn-ta
alvaro,an-va-rô
arbeloa,ác-bê-lô-a
nou,nu
varane,va-ra-nơ
maguire,ma-goai-ơ
fernandes,phê-nan-đết
rangnick,răng-ních
lisandro,li-xan-đrô
lindelof,lin-đê-lốp
luke,lúc
casemiro,ca-xê-mi-rô
lieke,li-kê
vivianne,vi-vi-an
miedema,mi-đê-ma
persie,pơ-xi
arjen,ác-giên
robben,rốp-bần
donk,đông-cờ
wieke,uých-kê
kaptein,cáp-tain
bertus,bớt-tút
harder,hác-đơ
esmee,ét-mê
brugts,brúc
gitte,ghít-tê
krogh,crô
dominique,đô-mi-ních
janssen,gian-xen
roord,rốt
groenen,grô-nên
gragt,grắt
sherida,xê-ri-đa
spitse,xpít-xơ
arsene,ác-xen
wenger,oen-ghê
havertz,ha-vớt
jurrien,giu-ri-ên
timber,tim-bơ
grealish,grê-lít
odegaard,ô-đê-gát
partey,pát-ti
granit,gra-nít
xhaka,xa-ca
leverkusen,lê-vơ-cu-xen
ramsdale,ram-đêu
magalhaes,ma-ga-lăng
jadon,gia-đôn
sancho,xan-chô
bukayo,bu-ca-yô
saka,xa-ca
ullevaal,u-lê-vần
bissaka,bít-xa-ca
eriksen,ê-rích-xen
rashford,rắt-phớt
garnacho,ga-na-chô
martial,mác-xi-ần
wrexham,réch-hầm
dortmund,đo-mần
heaton,hi-tần
bishop,bi-xớp
matej,ma-tây
kovar,cô-va
fernandez,phê-nan-đết
rhys,rít
fish,phích
jurado,giu-ra-đô
collyer,cô-li-ơ
fred,phờ-rét
gore,go
hannibal,ha-ni-bần
isak,i-xắc
aaroen,a-rơn
kobbie,cốp-bi
mainoo,mai-nu
oyedele,ô-yê-đê-lê
amad,a-mát
emeran,ê-mê-rần
omari,ô-ma-ri
forson,pho-xơn
hugill,hiu-ghiu
shola,xô-la
shoretire,xô-rê-tai-ơ
mariko,ma-ri-cô
rui,ru-i
zeng,tăng
maoko,ma-ô-cô
takashima,ta-ca-xi-ma
parinya,pa-ri-nya
chuaimaroeng,chuai-ma-rông
suphachalasai,xu-pha-cha-la-xai
annemasse,an-nê-mát-xê
morzine,mo-zin
cyclingnews,xai-cling-niu
pedrero,pê-đrê-rô
movistar,mô-vi-xta
enric,ên-ríc
meintjes,mê-in-chết
romain,rô-main
bardet,ba-đê
gils,ghin
lotto,lốt-tô
dstny,đít-ni
mathieu,ma-thi-ơ
burgaudeau,bua-gô-đô
col,côn
joux,giu
plane,plên
gets,ghết
gervais-les,giơ-vê-lê
bains,ben
harman,ha-mần
hole-in-one,hôn-in-oăn
southbridge,xao-brích
lefty,lếp-ti
mickelson,mích-ken-xơn
mouratoglou,mu-ra-tô-glu
tie-break,tai-brê-cơ
dominic,đô-mi-ních
gunter,gun-tơ
bresnik,brê-ních
gael,ga-ên
monfils,môn-phin
quentin-en,quen-tin-ên
yvelines,y-vê-lin
champs,xăm
elysees,ê-li-zê
effel,ép-phen
meeus,mê-u-xờ
alpecin,an-pê-xin
deceuninck,đê-cêu-ních
groenewegen,grô-nê-vê-ghên
jayco,giây-cô
ula,u-la
bora,bo-ra
hansgrohe,han-xrô-hơ
yates,yết
jai,chai
hindley,hin-li
giulio,giu-li-ô
lidl,li-đần
trek,trếch
coll,côn
rates,rết
colo,cô-lô
quick,quých
ullrich,un-rích
fosu,phô-xu
mensah,men-xa
scholes,xô-lơ
eden,ê-đen
khithua,khi-thừa
alcaraztrong,an-ca-rát-trong
key,ki
cole,cô-lơ
palmer,pa-mơ
gundogan,gun-đô-gần
ataturk,a-ta-túc
leandro,lê-an-đrô
trossard,tờ-rốt-xát
akanji,a-can-gi
bruyne,brôi-nơ
rodri,rô-đri
pep,pép
guardiola,goa-đi-ô-la
sevilla,xê-vi-la
robyn,rô-bin
doping,đô-pinh
haiti,hai-ti
forsyth,pho-xai
barr,ba
dunedin,đu-nê-đin
ilkay,in-cay
xavi,xa-vi
laporta,la-pọt-ta
catalonia,ca-ta-lô-ni-a
lewandowski,lê-oan-đốp-xki
gavi,ga-vi
pedri,pê-đri
antonella,an-tô-nê-la
publix,pắp-lích
mateo,ma-tê-ô
ciro,chi-rô
messigia,mết-xi-gia
unveil,ăn-vêu
sotoca,xô-tô-ca
florian,phlô-ri-ần
diogo,đi-ô-gô
dalot,đa-lốt
inigo,i-ni-gô
romeu,rô-mê-u
girona,ghi-rô-na
umtiti,um-ti-ti
collado,cô-la-đô
nico,ni-cô
porto,pọt-tô
joao,gioăng
cancelo,can-xê-lô
ousmane,u-xờ-man
dembele,đem-bê-lê
kylian,ki-li-ên
mbappe,mờ-báp-pê
fenerbahce,phê-ne-bát-chê
gamper,gam-pơ
getafe,ghê-ta-phê
napier,na-pi-ơ
auckland,oắc-lần
harbour,ha-bơ
rugby,rắc-bi
tuchel,tu-chần
mane,ma-nê
allianz,al-li-an-zờ
nagelsmann,na-ghen-xờ-mần
sergo,xéc-gô
play-off,plây-ốp
miamido,mai-a-mi-đô
ons,on
jabeur,gia-bưa
aryna,a-ry-na
sabalenka,xa-ba-len-ca
marketa,mác-kê-ta
vondrousova,vôn-đrô-u-xô-va
petra,pê-tra
kvitova,cờ-vít-tô-va
bianca,bi-an-ca
andreescu,an-đrê-ét-cu
elina,ê-li-na
svitolina,xờ-vi-tô-li-na
andries,an-đờ-ri-ết
jonker,giôn-cơ
daphne,đáp-nê
domselaar,đôm-xê-la
micro,mai-crô
iga,i-ga
swiatek,xờ-vi-on-tếch
set-point,xét-poin
break-point,brê-cờ-poin
benfica,ben-phi-ca
goncalo,gon-ca-lô
ramos,ra-mốt
ugarte,u-gát-tê
kang-in,cang-in
enzo,ên-zô
ramosgia,ra-mốt-gia
bassem,bát-xam
grischuk,grít-chúc
krzysztof,crít-tốp
duda,đu-đa
veselin,vê-xê-lin
topalov,tô-pa-lốp
navara,na-va-ra
jules,giu-lơ
moussard,mút-xát
sturm,xtum
graz,grát
zvonareva,zờ-vô-na-rê-va
podgorica,pốt-gô-ri-ca
montenegro,môn-tê-nê-grô
belgrade,ben-grét
siegemund,zi-ghê-mun
essameldin,ết-xa-mê-đin
jeferson,giê-phơ-xơn
jaha,gia-ha
mpande,mờ-păn-đê
soussa,xu-xa
gazzetta,gát-zét-ta
dello,đen-lô
sebastien,xê-bát-ti-ên
ledure,lê-đu-rơ
dusan,đu-xan
vlahovic,vờ-la-hô-vích
piero,pi-ê-rô
ausilio,au-xi-li-ô
folarin,phô-la-rin
balogun,ba-lô-gun
reims,rem
spezia,xờ-pê-zi-a
morata,mô-ra-ta
atletico,át-lê-ti-cô
taremi,ta-rê-mi
football,phút-bo
samir,xa-mia
handanovic,han-đa-nô-vích
donestk,đô-nét
lindsey,lin-xây
horan,hô-rần
popp,pốp
suncorp,xan-cóp
so-hyun,xô-hyun
anissa,a-nít-xa
lahmari,la-ma-ri
knock-out,nốc-ao
haller,ha-lơ
adeyemi,a-đê-y-ê-mi
hagtrao,hắc-trao
youssoufa,yút-xu-pha
moukoko,mu-cô-cô
caicedo,cai-xê-đô
pat,pát
jannik,gian-ních
sinner,xin-nơ
musetti,mu-xét-ti
holger,hôn-gơ
rune,ru-nơ
rublev,ru-blép
barty,bác-ti
mats,mắt
wilander,vi-lăn-đơ
lank,lăn-cờ
ruslan,ru-xờ-lần
ponomariov,pô-nô-ma-ri-ốp
vitiugov,vi-ti-u-gốp
ferenc,phê-rên
berkes,bê-kết
anish,a-nít
giri,ghi-ri
nepomniachtchi,nê-pôm-ni-át-chi
fabiano,pha-bi-a-nô
caruana,ca-ru-a-na
wesley,uét-li
javokhir,gia-vô-khia
sindarov,xin-đa-rốp
maxime,mắc-xim
vachier,va-chi-ê
lagrave,la-gráp
gukesh,gu-kết
dommaraju,đôm-ma-ra-giu
narayanan,na-ra-ya-nần
sunilduth,xu-nin-đút
lyna,ly-na
candidates,can-đi-đết
algavre,an-ga-vơ
celta,xen-ta
vigo,vi-gô
shisha,xi-sa
flamengo,phờ-la-mêng-gô
juniors,giu-ni-ơ
plate,plết
brum,brum
agencia,a-gien-xi-a
lakers,lê-cơ
armenio,ác-mê-ni-ô
neto,nê-tô
morganhay,mo-gần-hay
rapinoe,ra-pi-nô
capeta,ca-pê-ta
kika,ki-ca
nazareth,na-za-rét
lavelle,la-ven
ines,i-nết
carli,các-li
verratti,vê-rát-ti
donato,đô-na-tô
campli,cam-pli
khelaifi,khê-lai-phi
raiola,rai-ô-la
relevo,rê-lê-vô
bartomeu,bát-tô-mêu
pescara,pết-ca-ra
parc,pác
princes,prin-xơ
ettifaq,ết-ti-phắc
gerrard,giê-rắt
jurgen,giu-ghen
klopp,clốp
anfield,an-phi
lavia,la-vi-a
fabinho,pha-bin-hô
ittihad,ít-ti-hát
yago,ya-gô
rimario,ri-ma-ri-ô
coelho,cu-ê-lô
shinji,xin-gi
kagawa,ca-ga-oa
cerezo,xê-rê-zô
gianluigi,giăng-lu-i-gi
donnarumma,đôn-na-rum-ma
tokuma,tô-cu-ma
ekitike,ê-ki-ti-kê
vitinha,vi-ti-nha
jordy,gioóc-đi
croux,crúc
sota,xô-ta
kitano,ki-ta-nô
pressing,prết-xing
cher,se
ndour,n-đua
arai,a-rai
besiktas,bê-xích-tát
zaragoza,za-ra-gô-za
sint,xin
truidense,trui-đen-xê
bundesliga,bun-đết-li-ga
havre,ha-vơ
huyndai,huyn-đai
lorient,lô-ri-ên
pogba,pốc-ba
iniesta,i-ni-ết-xta
derby,đơ-bi
mate,ma-tê
sanikidze,xa-ni-kít-zê
featherweight,phê-đơ-uết
losene,lô-xê-nơ
lightweight,lait-uết
stvanic,xtờ-va-ních
praha,pra-ha
oktagon,ốc-ta-gôn
allister,a-lít-xtơ
dominik,đô-mi-ních
szoboszlai,xô-bốt-lai
tonali,tô-na-li
harvey,ha-vi
kyle,cai-lơ
josko,giốt-cô
gvardiol,goát-đi-ôn
transfermarkt,tran-phơ-mác
topspin,tốp-xờ-pin
ljubicic,lu-bi-chích
saud,xa-út
benzemagia,ben-zê-ma-gia
riyad,ri-y-át
mahrez,ma-rét
edouard,ê-đu-ác
hilal,hi-lần
luiz,lu-i
inacio,i-na-xi-ô
lula,lu-la
marta,mác-ta
moser,mô-zơ
opta,ốp-ta
libero,li-bê-rô
alessia,a-lết-xi-a
marquinhos,mác-kin-hốt
mauro,mau-rô
icardi,i-các-đi
letellier,lê-tê-li-ê
fresneda,phờ-rét-nê-đa
sergi,xéc-gi
inaki,i-na-ki
pena,pê-nha
balde,ban-đê
vitor,vích-tô
rogue,rốc
dembelera,đem-bê-lê-ra
mendes,mên-đết
blaugranes,blau-gra-nết
almeida,an-mê-đa
cunha,cun-ha
gustavao,gút-ta-vao
nanterre,nan-te
keylor,key-lo
navas,na-vát
wojciech,voi-chếch
szczesny,xờ-chết-xni
skriniar,xờ-cri-ni-a
galtier,gát-ti-ê
rudi,ru-đi
marcelo,mác-xê-lô
brozovic,brô-zô-vích
kalidou,ca-li-đu
koulibaly,cu-li-ba-li
ahli,ah-li
slaven,xờ-la-vần
bilic,bi-lích
nuno,nu-nô
espirito,ết-pi-ri-tô
alverca,an-véc-ca
casas,ca-xát
troussier,tru-xi-ê
aryan,a-ry-ần
tari,ta-ri
levan,lê-vần
pantsulaia,pan-txu-lai-a
leinier,lê-ni-ơ
dominguez,đô-min-ghết
schitco,xờ-chít-cô
radoslaw,ra-đốt-loáp
wojtaszek,vôi-tá-xếch
shankland,xăng-clần
rapport,ráp-pọt
viswanathan,vít-oa-na-than
anand,a-nần
levon,lê-vôn
aronian,a-rô-ni-ần
e-land,ê-len
hendrio,hen-đri-ô
raphinha,ra-phin-ha
ferran,phê-rần
torres,to-rét
lamine,la-min
yamal,ya-mần
mauricio,mau-ri-xi-ô
pochettino,pô-chết-ti-nô
tomori,tô-mô-ri
romero,rô-mê-rô
pulisic,pu-li-xích
eder,ê-đe
militao,mi-li-tao
messias,mết-xi-át
sportiello,xpọt-ti-ê-lô
lunin,lu-nin
giroud,gi-ru
olaha,ô-la-ha
vytas,vi-tát
gaspuitis,gát-pui-tít
soladio,xô-la-đi-ô
raheem,ra-him
dwaine,đu-ên
maynard,may-nát
ivanisevic,i-va-ni-xê-vích
dmitrij,đờ-mít-tri
kollars,cô-la
deshmukh,đê-xmúc
jermie,giê-mi
lynch,linh
yasir,ya-xia
rumayyan,ru-mai-yần
staveley,xtê-vê-li
hoylake,hôi-lếch
slumbers,xlăm-bơ
rymayyan,ru-mai-yần
augusta,au-gu-xta
sho,xô
shimabukuro,xi-ma-bu-cu-rô
santana,xan-ta-na
marin,ma-rin
pedro,pê-đrô
kyrgios,ky-ghi-ốt
djokovictrong,giô-cô-vích-trong
kiatisuk,ki-át-ti-xắc
pleiku,plây-cu
brandao,bran-đao
lucao,lu-cao
diakite,đi-a-ki-tê
spieth,xpít
scottish,xcốt-tích
rennaisance,rê-nê-xăng
zamalek,za-ma-lếch
sayed,xây-yết
ghislain,ghi-lần
konan,cô-nần
shabab,xa-báp
monastirienne,mô-nát-ti-rin
fahd,phát
benzemakhi,ben-zê-ma-khi
cacic,ca-chích
erlich,ê-lích
vasek,va-xếch
pospisil,pốt-pi-xin
alcarazsau,an-ca-rát-sau
championship-point,cham-pi-ần-xíp-poin
passing,pát-xing
clay,clây
golfer,gôn-phơ
birdie,bớt-đi
bogey,bô-ghi
par,pa
yard,yát
fairway,phai-o-uây
deere,đi-ơ
ilroy,in-roi
jug,giắc
left-hander,lếp-hèn-đơ
left-hand,lếp-hèn
ricardo,ri-các-đô
carvalho,ca-va-nhô
fulham,phu-lầm
tominay,tô-mi-nê
amazing,a-mê-zing
lisbeth,lít-bết
hoyt,hôi
custom,cát-tầm
mandy,măn-đi
achilles,a-ki-lê
squat,xờ-quát
lunges,lăn-giơ
step,xtếp
courchevel,cua-xê-vần
loze,lô-zơ
cyclingnewscho,xai-cling-niu-cho
gall,gan
gaudu,gô-đu
groupama,gru-pa-ma
peio,pê-y-ô
moutiers,mu-ti-ê
bourg-en,bu-ơ-ên
bresse,brết-xê
rift,ríp
african,a-phờ-ri-cần
gipuzkoa,ghi-pu-xờ-ca
basque,bát-xờ-cơ
unai,u-nai
emery,ê-mê-ri
julen,giu-lần
lopetegui,lô-pê-tê-ghi
andoni,an-đô-ni
iraola,i-ra-ô-la
bournemouth,bo-nơ-mớt
xabi,xa-bi
bayer,bai-ơ
mendilibar,mên-đi-li-ba
deschamps,đê-xăm
independiente,in-đê-pen-đi-ên-tê
bajada,ba-ha-đa
perdriel,péc-đri-ên
daniele,đa-ni-ê-lê
pais,pai-xờ
julio,giu-li-ô
libonatti,li-bô-nắt-ti
menotti,mê-nốt-ti
bielsa,bi-ên-xa
solari,xô-la-ri
mascherano,mác-chê-ra-nô
giovani,giô-va-ni
celso,xen-xô
maximiliano,mắc-xi-mi-li-a-nô
correa,co-rê-a
albiceleste,an-bi-xê-lết-tê
gerardo,ghê-rác-đô
edgardo,ết-gác-đô
bauza,bau-za
sampaoli,xam-pao-li
scaloni,xca-lô-ni
pelotero,pê-lô-tê-rô
mundo,mun-đô
damian,đa-mi-ần
finvarb,phin-váp
ariel,a-ri-ên
borenstein,bo-ren-xtain
griffa,gríp-pha
espanyol,ết-pa-ny-ôn
aragones,a-ra-gô-nết
batistuta,ba-tít-tu-ta
valdano,van-đa-nô
balbo,ba-bô
americo,a-mê-ri-cô
gallego,ga-yê-gô
heinze,hain-zờ
berizzo,bê-rít-zô
futsal,phút-xần
grandoli,gran-đô-li
galliari,ga-li-a-ri
miguel,mi-gu-ên
ignomiriello,i-nô-mi-ri-ên-lô
timoteo,ti-mô-tê-ô
griguol,gri-gu-ôn
tulio,tu-li-ô
zoff,zốp
demichelis,đê-mi-chê-lít
cesarini,chê-xa-ri-ni
loco,lô-cô
fontanarrosa,phôn-ta-na-rô-xa
trinche,trin-chê
carlovich,các-lô-vích
whittle,uýt-tần
calder,caun-đơ
argentine,ác-giên-tain
railway,rêu-uây
tripadvisor,tríp-át-vai-zơ
galiffi,ga-líp-phi
morrone,mo-rô-nê
boehly,bô-li
gavitrong,ga-vi-trong
women,u-mần
alen,a-lần
stajcic,xtai-chích
regional,ri-giơ-nần
shuai,xoai
hungarian,hung-ga-ri-ần
amarissa,a-ma-rít-xa
toth,tốt
fair-play,phia-plây
ajla,ai-la
tomljanovic,tôm-lya-nô-vích
saville,xa-vin
ysaline,y-xa-lin
bonaventure,bô-na-ven-tua
mladenovic,mờ-la-đê-nô-vích
sakkari,xắc-ca-ri
azarenka,a-za-ren-ca
gaucho,gau-chô
nacional,na-xi-ô-nần
waikato,oai-ca-tô
francisca,phờ-răng-xi-xca
telma,ten-ma
encarnacao,ên-các-na-xao
nketiah,n-kê-ti-a
fofana,phô-pha-na
zinchenko,zin-chên-cô
martinelli,mác-ti-nê-li
youssouf,yút-xúp
tomiyasu,tô-mi-ya-xu
kohn,côn
caio,ca-y-ô
wissam,uýt-xam
yedder,yết-đơ
golovin,gô-lô-vin
artetatung,ác-tê-ta-tùng
minamino,mi-na-mi-nô
bulls,bun
galatasaray,ga-la-ta-xa-rai
kiwior,ki-vi-o
tierney,ti-ơ-ni
saliba,xa-li-ba
rowe,râu
vieira,vi-ê-ra
maripan,ma-ri-pan
matsima,mắt-xi-ma
vanderson,van-đơ-xơn
diatta,đi-át-ta
akliouche,a-li-u-chê
matazo,ma-ta-zô
magassa,ma-gát-xa
seghir,xê-ghia
volland,vô-lần
lendl,len-đần
wawrinka,oa-rin-ca
sampras,xam-prát
borg,bo
balding,bôn-đinh
sane,xa-nê
seko,xê-cô
telles,tê-lết
maneghi,ma-nê-ghi
farense,pha-ren-xê
monastir,mô-nát-ti
janclesio,gian-clê-xi-ô
nuremberg,nu-rem-bớc
morlock,mo-lốc
stadion,xta-đi-on
jakub,gia-cúp
nurnberg,nu-bớc
mathenia,ma-thê-ni-a
artetathay,ác-tê-ta-thay
kieran,ki-ơ-rần
hein,hain
daferner,đa-phơ-nơ
gurleyen,gu-li-ên
geis,gais
loune,lu-nơ
hayashi,ha-ya-xi
lohkemper,lô-kem-pơ
moller,mô-lơ
daehli,đê-li
okunuki,ô-cu-nu-ki
schleimer,xờ-lai-mơ
bner,bơ-nơ
valentini,va-len-ti-ni
gyamerah,gia-mê-ra
duah,đu-ah
goller,gô-lơ
handwerker,han-véc-cơ
castrop,cát-trốp
soares,xoa-rết
nwaneri,nua-nê-ri
houlihan,hu-li-hần
beer,bi-ơ
mile,mai-lơ
nandrolone,nan-đrô-lôn
steroid,xtê-rôi
athletics,át-lê-tích
laseter,la-xê-tơ
scudetto,xờ-cu-đét-tô
meazza,mê-át-za
marzio,mác-zi-ô
simone,xi-mô-nê
inzaghi,in-za-ghi
antuna,an-tu-na
uriel,u-ri-ên
gudino,gu-đi-nô
flavio,phờ-la-vi-ô
success,xắc-xết
mweemba,mu-oem-ba
banda,ban-đa
kundananji,cun-đa-nan-gi
herrera,hơ-rê-ra
daniela,đa-ni-ê-la
solera,xô-lê-ra
lushomo,lu-xô-mô
barbra,báp-bra
pellistri,pe-lít-tri
ribeiro,ri-bê-i-rô
sousa,xu-za
sapo,xa-pô
bernd,bơn
schuter,su-tơ
florentino,phlô-ren-ti-nô
hooc-mon,hoóc-môn
monahan,mô-na-hần
dunne,đăn
anhxin,anh-xin
agung,a-gung
bagus,ba-gút
fawwazi,pha-oa-zi
komang,cô-mang
teguh,tê-guh
tegar,tê-ga
diokta,đi-ốc-ta
nizar,ni-za
toid,toi
sarnadi,xát-na-đi
taufany,tau-pha-ni
muslihuddin,mút-li-hút-đin
sahari,xa-ha-ri
gultom,gun-tôm
soponwit,xô-pôn-uýt
rakyart,ra-ki-át
pattarawut,pát-ta-ra-oút
wongsriphuek,uông-xri-phu-ếch
mayeid,may-ê-ít
chayapipat,cha-ya-pi-pát
supunpasuch,xu-pun-pa-xút
purachet,pu-ra-chết
todsanit,tốt-xa-nít
thirapak,thi-ra-pắc
prueangna,pờ-ru-ang-na
bamrung,bam-rung
boonprom,bun-prôm
prasadchok,pra-xát-chốc
